ABC Data
SA	IA	FZ	FY	TSTC	FX	SR	P
-9.2	0	-750	2420.66065532231	55	0	0	55.2
-9.1	0	-750	2423.46474441977	55	0	0	55.2
-9	0	-750	2425.599393111	55	0	0	55.2
-8.9	0	-750	2427.06305014304	55	0	0	55.2
-8.8	0	-750	2427.85435899371	55	0	0	55.2
-8.7	0	-750	2427.97215890892	55	0	0	55.2
-8.6	0	-750	2427.41548587424	55	0	0	55.2
-8.5	0	-750	2426.18357352015	55	0	0	55.2
-8.4	0	-750	2424.27585396025	55	0	0	55.2
-8.3	0	-750	2421.69195856194	55	0	0	55.2
-8.2	0	-750	2418.43171864884	55	0	0	55.2
-8.1	0	-750	2414.49516613452	55	0	0	55.2
-8	0	-750	2409.88253408695	55	0	0	55.2
-7.9	0	-750	2404.59425722322	55	0	0	55.2
-7.8	0	-750	2398.630972334	55	0	0	55.2
-7.7	0	-750	2391.99351863735	55	0	0	55.2
-7.6	0	-750	2384.68293806149	55	0	0	55.2
-7.5	0	-750	2376.70047545605	55	0	0	55.2
-7.4	0	-750	2368.04757873158	55	0	0	55.2
-7.3	0	-750	2358.72589892691	55	0	0	55.2
-7.2	0	-750	2348.73729020408	55	0	0	55.2
-7.1	0	-750	2338.08380977066	55	0	0	55.2
-7	0	-750	2326.76771772908	55	0	0	55.2
-6.9	0	-750	2314.79147685297	55	0	0	55.2
-6.8	0	-750	2302.1577522902	55	0	0	55.2
-6.7	0	-750	2288.86941119246	55	0	0	55.2
-6.6	0	-750	2274.92952227152	55	0	0	55.2
-6.5	0	-750	2260.34135528174	55	0	0	55.2
-6.4	0	-750	2245.10838042915	55	0	0	55.2
-6.3	0	-750	2229.23426770683	55	0	0	55.2
-6.2	0	-750	2212.72288615678	55	0	0	55.2
-6.1	0	-750	2195.57830305827	55	0	0	55.2
-6	0	-750	2177.80478304277	55	0	0	55.2
-5.9	0	-750	2159.40678713563	55	0	0	55.2
-5.8	0	-750	2140.38897172461	55	0	0	55.2
-5.7	0	-750	2120.75618745552	55	0	0	55.2
-5.6	0	-750	2100.51347805514	55	0	0	55.2
-5.5	0	-750	2079.66607908168	55	0	0	55.2
-5.4	0	-750	2058.21941660319	55	0	0	55.2
-5.3	0	-750	2036.17910580403	55	0	0	55.2
-5.2	0	-750	2013.55094951996	55	0	0	55.2
-5.1	0	-750	1990.34093670216	55	0	0	55.2
-5	0	-750	1966.55524081059	55	0	0	55.2
-4.9	0	-750	1942.20021813716	55	0	0	55.2
-4.8	0	-750	1917.28240605923	55	0	0	55.2
-4.7	0	-750	1891.80852122394	55	0	0	55.2
-4.6	0	-750	1865.7854576639	55	0	0	55.2
-4.5	0	-750	1839.22028484486	55	0	0	55.2
-4.4	0	-750	1812.120245646	55	0	0	55.2
-4.3	0	-750	1784.49275427344	55	0	0	55.2
-4.2	0	-750	1756.34539410762	55	0	0	55.2
-4.1	0	-750	1727.68591548545	55	0	0	55.2
-4	0	-750	1698.52223341766	55	0	0	55.2
-3.9	0	-750	1668.8624252425	55	0	0	55.2
-3.8	0	-750	1638.71472821621	55	0	0	55.2
-3.7	0	-750	1608.08753704146	55	0	0	55.2
-3.6	0	-750	1576.98940133428	55	0	0	55.2
-3.5	0	-750	1545.42902303071	55	0	0	55.2
-3.4	0	-750	1513.41525373379	55	0	0	55.2
-3.3	0	-750	1480.95709200205	55	0	0	55.2
-3.2	0	-750	1448.0636805804	55	0	0	55.2
-3.1	0	-750	1414.7443035744	55	0	0	55.2
-3	0	-750	1381.00838356905	55	0	0	55.2
-2.9	0	-750	1346.86547869298	55	0	0	55.2
-2.8	0	-750	1312.32527962939	55	0	0	55.2
-2.7	0	-750	1277.39760657454	55	0	0	55.2
-2.6	0	-750	1242.09240614521	55	0	0	55.2
-2.5	0	-750	1206.41974823612	55	0	0	55.2
-2.4	0	-750	1170.38982282858	55	0	0	55.2
-2.3	0	-750	1134.01293675154	55	0	0	55.2
-2.2	0	-750	1097.2995103963	55	0	0	55.2
-2.1	0	-750	1060.26007438613	55	0	0	55.2
-2	0	-750	1022.90526620203	55	0	0	55.2
-1.9	0	-750	985.245826766107	55	0	0	55.2
-1.8	0	-750	947.292596983601	55	0	0	55.2
-1.7	0	-750	909.056514245195	55	0	0	55.2
-1.6	0	-750	870.548608890777	55	0	0	55.2
-1.5	0	-750	831.780000636116	55	0	0	55.2
-1.4	0	-750	792.761894963843	55	0	0	55.2
-1.3	0	-750	753.505579480128	55	0	0	55.2
-1.2	0	-750	714.022420238522	55	0	0	55.2
-1.1	0	-750	674.323858032386	55	0	0	55.2
-0.999999999999998	0	-750	634.42140465738	55	0	0	55.2
-0.899999999999999	0	-750	594.32663914551	55	0	0	55.2
-0.799999999999999	0	-750	554.051203972193	55	0	0	55.2
-0.699999999999999	0	-750	513.606801237878	55	0	0	55.2
-0.6	0	-750	473.005188825726	55	0	0	55.2
-0.499999999999998	0	-750	432.258176536892	55	0	0	55.2
-0.399999999999999	0	-750	391.377622204948	55	0	0	55.2
-0.299999999999999	0	-750	350.375427790984	55	0	0	55.2
-0.199999999999999	0	-750	309.263535460985	55	0	0	55.2
-0.0999999999999996	0	-750	268.053923647026	55	0	0	55.2
1.77635683940025e-15	0	-750	226.758603093876	55	0	0	55.2
0.100000000000001	0	-750	185.3896128926	55	0	0	55.2
0.200000000000001	0	-750	143.959016502742	55	0	0	55.2
0.300000000000001	0	-750	102.47889776471	55	0	0	55.2
0.4	0	-750	60.9613569039365	55	0	0	55.2
0.500000000000002	0	-750	19.4185065284555	55	0	0	55.2
0.600000000000001	0	-750	-22.1375323785185	55	0	0	55.2
0.700000000000001	0	-750	-63.6946372069809	55	0	0	55.2
0.800000000000001	0	-750	-105.240699246383	55	0	0	55.2
0.9	0	-750	-146.763618019006	55	0	0	55.2
1	0	-750	-188.251300602118	55	0	0	55.2
1.1	0	-750	-229.691665571335	55	0	0	55.2
1.2	0	-750	-271.072646941916	55	0	0	55.2
1.3	0	-750	-312.382198103999	55	0	0	55.2
1.4	0	-750	-353.608295750258	55	0	0	55.2
1.5	0	-750	-394.73894379444	55	0	0	55.2
1.6	0	-750	-435.762177279236	55	0	0	55.2
1.7	0	-750	-476.666066271982	55	0	0	55.2
1.8	0	-750	-517.438719746652	55	0	0	55.2
1.9	0	-750	-558.068289450629	55	0	0	55.2
2	0	-750	-598.542973754758	55	0	0	55.2
2.1	0	-750	-638.851021485171	55	0	0	55.2
2.2	0	-750	-678.980735735393	55	0	0	55.2
2.3	0	-750	-718.920477657262	55	0	0	55.2
2.4	0	-750	-758.658670229171	55	0	0	55.2
2.5	0	-750	-798.183802000187	55	0	0	55.2
2.6	0	-750	-837.484430808593	55	0	0	55.2
2.7	0	-750	-876.549187473416	55	0	0	55.2
2.8	0	-750	-915.366779457523	55	0	0	55.2
2.9	0	-750	-953.92599450086	55	0	0	55.2
3	0	-750	-992.215704222458	55	0	0	55.2
3.1	0	-750	-1030.22486768981	55	0	0	55.2
3.2	0	-750	-1067.94253495425	55	0	0	55.2
3.3	0	-750	-1105.35785055103	55	0	0	55.2
3.4	0	-750	-1142.46005696266	55	0	0	55.2
3.5	0	-750	-1179.23849804431	55	0	0	55.2
3.6	0	-750	-1215.68262240995	55	0	0	55.2
3.7	0	-750	-1251.78198677782	55	0	0	55.2
3.8	0	-750	-1287.52625927422	55	0	0	55.2
3.9	0	-750	-1322.90522269413	55	0	0	55.2
4	0	-750	-1357.90877771757	55	0	0	55.2
4.1	0	-750	-1392.52694608052	55	0	0	55.2
4.2	0	-750	-1426.74987369914	55	0	0	55.2
4.3	0	-750	-1460.5678337462	55	0	0	55.2
4.4	0	-750	-1493.97122967852	55	0	0	55.2
4.5	0	-750	-1526.95059821443	55	0	0	55.2
4.6	0	-750	-1559.49661225998	55	0	0	55.2
4.7	0	-750	-1591.60008378309	55	0	0	55.2
4.8	0	-750	-1623.25196663427	55	0	0	55.2
4.9	0	-750	-1654.44335931328	55	0	0	55.2
5	0	-750	-1685.16550768037	55	0	0	55.2
5.1	0	-750	-1715.4098076114	55	0	0	55.2
5.2	0	-750	-1745.16780759586	55	0	0	55.2
5.3	0	-750	-1774.43121127669	55	0	0	55.2
5.4	0	-750	-1803.1918799313	55	0	0	55.2
5.5	0	-750	-1831.44183489274	55	0	0	55.2
5.6	0	-750	-1859.1732599102	55	0	0	55.2
5.7	0	-750	-1886.37850344821	55	0	0	55.2
5.8	0	-750	-1913.05008092351	55	0	0	55.2
5.9	0	-750	-1939.18067687906	55	0	0	55.2
6	0	-750	-1964.76314709438	55	0	0	55.2
6.1	0	-750	-1989.79052063153	55	0	0	55.2
6.2	0	-750	-2014.2560018161	55	0	0	55.2
6.3	0	-750	-2038.1529721526	55	0	0	55.2
6.4	0	-750	-2061.4749921736	55	0	0	55.2
6.5	0	-750	-2084.21580322209	55	0	0	55.2
6.6	0	-750	-2106.3693291665	55	0	0	55.2
6.7	0	-750	-2127.9296780479	55	0	0	55.2
6.8	0	-750	-2148.89114365891	55	0	0	55.2
6.9	0	-750	-2169.24820705379	55	0	0	55.2
7	0	-750	-2188.99553798943	55	0	0	55.2
7.1	0	-750	-2208.12799629674	55	0	0	55.2
7.2	0	-750	-2226.64063318216	55	0	0	55.2
7.3	0	-750	-2244.52869245888	55	0	0	55.2
7.4	0	-750	-2261.78761170763	55	0	0	55.2
7.5	0	-750	-2278.4130233666	55	0	0	55.2
7.6	0	-750	-2294.40075575039	55	0	0	55.2
7.7	0	-750	-2309.74683399776	55	0	0	55.2
7.8	0	-750	-2324.44748094793	55	0	0	55.2
7.9	0	-750	-2338.4991179455	55	0	0	55.2
8	0	-750	-2351.89836557362	55	0	0	55.2
8.1	0	-750	-2364.64204431551	55	0	0	55.2
8.2	0	-750	-2376.72717514429	55	0	0	55.2
8.3	0	-750	-2388.15098004102	55	0	0	55.2
8.4	0	-750	-2398.91088244101	55	0	0	55.2
8.5	0	-750	-2409.00450760845	55	0	0	55.2
8.6	0	-750	-2418.42968293947	55	0	0	55.2
8.7	0	-750	-2427.18443819368	55	0	0	55.2
8.8	0	-750	-2435.26700565439	55	0	0	55.2
8.9	0	-750	-2442.67582021758	55	0	0	55.2
9	0	-750	-2449.40951940999	55	0	0	55.2
9.1	0	-750	-2455.46694333639	55	0	0	55.2
9.2	0	-750	-2460.84713455636	55	0	0	55.2
9.3	0	-750	-2465.54933789092	55	0	0	55.2
9.4	0	-750	-2469.57300015918	55	0	0	55.2
9.5	0	-750	-2472.91776984555	55	0	0	55.2
9.6	0	-750	-2475.58349669769	55	0	0	55.2
9.7	0	-750	-2477.57023125575	55	0	0	55.2
9.8	0	-750	-2478.87822431322	55	0	0	55.2
9.9	0	-750	-2479.50792630998	55	0	0	55.2
10	0	-750	-2479.45998665782	55	0	0	55.2
10.1	0	-750	-2478.73525299918	55	0	0	55.2
10.2	0	-750	-2477.33477039951	55	0	0	55.2
10.3	0	-750	-2475.25978047377	55	0	0	55.2
10.4	0	-750	-2472.51172044781	55	0	0	55.2
10.5	0	-750	-2469.09222215512	55	0	0	55.2
10.6	0	-750	-2465.0031109696	55	0	0	55.2
10.7	0	-750	-2460.24640467508	55	0	0	55.2
10.8	0	-750	-2454.82431227217	55	0	0	55.2
10.9	0	-750	-2448.73923272332	55	0	0	55.2
11	0	-750	-2441.99375363654	55	0	0	55.2
11.1	0	-750	-2434.59064988889	55	0	0	55.2
11.2	0	-750	-2426.5328821902	55	0	0	55.2
11.3	0	-750	-2417.82359558798	55	0	0	55.2
11.4	0	-750	-2408.46611791436	55	0	0	55.2
11.5	0	-750	-2398.46395817582	55	0	0	55.2
11.6	0	-750	-2387.82080488651	55	0	0	55.2
11.7	0	-750	-2376.54052434632	55	0	0	55.2
11.8	0	-750	-2364.6271588642	55	0	0	55.2
11.9	0	-750	-2352.08492492802	55	0	0	55.2
12	0	-750	-2338.91821132162	55	0	0	55.2
-12.1	4	-750	2066.39003213724	55	0	0	55.2
-12	4	-750	2086.58593124378	55	0	0	55.2
-11.9	4	-750	2106.48588528896	55	0	0	55.2
-11.8	4	-750	2126.08021852899	55	0	0	55.2
-11.7	4	-750	2145.35925033932	55	0	0	55.2
-11.6	4	-750	2164.31329993313	55	0	0	55.2
-11.5	4	-750	2182.93269116207	55	0	0	55.2
-11.4	4	-750	2201.20775739701	55	0	0	55.2
-11.3	4	-750	2219.1288464862	55	0	0	55.2
-11.2	4	-750	2236.68632578843	55	0	0	55.2
-11.1	4	-750	2253.87058727833	55	0	0	55.2
-11	4	-750	2270.67205272118	55	0	0	55.2
-10.9	4	-750	2287.08117891425	55	0	0	55.2
-10.8	4	-750	2303.08846299164	55	0	0	55.2
-10.7	4	-750	2318.68444778955	55	0	0	55.2
-10.6	4	-750	2333.85972726873	55	0	0	55.2
-10.5	4	-750	2348.60495199086	55	0	0	55.2
-10.4	4	-750	2362.91083464518	55	0	0	55.2
-10.3	4	-750	2376.76815562218	55	0	0	55.2
-10.2	4	-750	2390.16776863047	55	0	0	55.2
-10.1	4	-750	2403.10060635316	55	0	0	55.2
-10	4	-750	2415.55768613995	55	0	0	55.2
-9.9	4	-750	2427.53011573094	55	0	0	55.2
-9.8	4	-750	2439.0090990083	55	0	0	55.2
-9.7	4	-750	2449.98594177142	55	0	0	55.2
-9.6	4	-750	2460.4520575317	55	0	0	55.2
-9.5	4	-750	2470.39897332242	55	0	0	55.2
-9.4	4	-750	2479.81833551944	55	0	0	55.2
-9.3	4	-750	2488.70191566841	55	0	0	55.2
-9.2	4	-750	2497.0416163138	55	0	0	55.2
-9.1	4	-750	2504.82947682532	55	0	0	55.2
-9	4	-750	2512.05767921702	55	0	0	55.2
-8.9	4	-750	2518.71855395449	55	0	0	55.2
-8.8	4	-750	2524.80458574519	55	0	0	55.2
-8.7	4	-750	2530.30841930731	55	0	0	55.2
-8.6	4	-750	2535.22286511227	55	0	0	55.2
-8.5	4	-750	2539.54090509577	55	0	0	55.2
-8.4	4	-750	2543.25569833276	55	0	0	55.2
-8.3	4	-750	2546.36058667102	55	0	0	55.2
-8.2	4	-750	2548.84910031861	55	0	0	55.2
-8.1	4	-750	2550.71496337996	55	0	0	55.2
-8	4	-750	2551.95209933569	55	0	0	55.2
-7.9	4	-750	2552.55463646092	55	0	0	55.2
-7.8	4	-750	2552.51691317718	55	0	0	55.2
-7.7	4	-750	2551.83348333262	55	0	0	55.2
-7.6	4	-750	2550.49912140559	55	0	0	55.2
-7.5	4	-750	2548.50882762638	55	0	0	55.2
-7.4	4	-750	2545.85783301213	55	0	0	55.2
-7.3	4	-750	2542.54160430977	55	0	0	55.2
-7.2	4	-750	2538.55584884204	55	0	0	55.2
-7.1	4	-750	2533.89651925141	55	0	0	55.2
-7	4	-750	2528.55981813707	55	0	0	55.2
-6.9	4	-750	2522.54220258002	55	0	0	55.2
-6.8	4	-750	2515.84038855125	55	0	0	55.2
-6.7	4	-750	2508.45135519827	55	0	0	55.2
-6.6	4	-750	2500.37234900511	55	0	0	55.2
-6.5	4	-750	2491.6008878211	55	0	0	55.2
-6.4	4	-750	2482.1347647538	55	0	0	55.2
-6.3	4	-750	2471.9720519213	55	0	0	55.2
-6.2	4	-750	2461.11110405964	55	0	0	55.2
-6.1	4	-750	2449.55056198064	55	0	0	55.2
-6	4	-750	2437.28935587601	55	0	0	55.2
-5.9	4	-750	2424.32670846338	55	0	0	55.2
-5.8	4	-750	2410.66213797009	55	0	0	55.2
-5.7	4	-750	2396.2954609508	55	0	0	55.2
-5.6	4	-750	2381.22679493483	55	0	0	55.2
-5.5	4	-750	2365.45656089961	55	0	0	55.2
-5.4	4	-750	2348.9854855664	55	0	0	55.2
-5.3	4	-750	2331.81460351477	55	0	0	55.2
-5.2	4	-750	2313.94525911244	55	0	0	55.2
-5.1	4	-750	2295.37910825718	55	0	0	55.2
-5	4	-750	2276.1181199276	55	0	0	55.2
-4.9	4	-750	2256.16457753985	55	0	0	55.2
-4.8	4	-750	2235.52108010747	55	0	0	55.2
-4.7	4	-750	2214.19054320151	55	0	0	55.2
-4.6	4	-750	2192.17619970864	55	0	0	55.2
-4.5	4	-750	2169.48160038475	55	0	0	55.2
-4.4	4	-750	2146.11061420183	55	0	0	55.2
-4.3	4	-750	2122.06742848628	55	0	0	55.2
-4.2	4	-750	2097.35654884667	55	0	0	55.2
-4.1	4	-750	2071.98279888934	55	0	0	55.2
-4	4	-750	2045.95131972046	55	0	0	55.2
-3.9	4	-750	2019.26756923314	55	0	0	55.2
-3.8	4	-750	1991.93732117864	55	0	0	55.2
-3.7	4	-750	1963.96666402074	55	0	0	55.2
-3.6	4	-750	1935.3619995725	55	0	0	55.2
-3.5	4	-750	1906.13004141508	55	0	0	55.2
-3.4	4	-750	1876.27781309822	55	0	0	55.2
-3.3	4	-750	1845.81264612231	55	0	0	55.2
-3.2	4	-750	1814.7421777022	55	0	0	55.2
-3.1	4	-750	1783.07434831302	55	0	0	55.2
-3	4	-750	1750.81739901866	55	0	0	55.2
-2.9	4	-750	1717.97986858344	55	0	0	55.2
-2.8	4	-750	1684.57059036821	55	0	0	55.2
-2.7	4	-750	1650.59868901173	55	0	0	55.2
-2.6	4	-750	1616.07357689896	55	0	0	55.2
-2.5	4	-750	1581.00495041767	55	0	0	55.2
-2.4	4	-750	1545.40278600526	55	0	0	55.2
-2.3	4	-750	1509.27733598767	55	0	0	55.2
-2.2	4	-750	1472.63912421275	55	0	0	55.2
-2.1	4	-750	1435.49894148033	55	0	0	55.2
-2	4	-750	1397.86784077171	55	0	0	55.2
-1.9	4	-750	1359.75713228137	55	0	0	55.2
-1.8	4	-750	1321.17837825389	55	0	0	55.2
-1.7	4	-750	1282.14338762932	55	0	0	55.2
-1.6	4	-750	1242.66421050042	55	0	0	55.2
-1.5	4	-750	1202.75313238533	55	0	0	55.2
-1.4	4	-750	1162.42266831958	55	0	0	55.2
-1.3	4	-750	1121.6855567713	55	0	0	55.2
-1.2	4	-750	1080.55475338385	55	0	0	55.2
-1.1	4	-750	1039.04342455029	55	0	0	55.2
-0.999999999999998	4	-750	997.164940824078	55	0	0	55.2
-0.899999999999999	4	-750	954.932870170819	55	0	0	55.2
-0.799999999999999	4	-750	912.360971065894	55	0	0	55.2
-0.699999999999999	4	-750	869.463185442956	55	0	0	55.2
-0.6	4	-750	826.253631498541	55	0	0	55.2
-0.499999999999998	4	-750	782.746596358118	55	0	0	55.2
-0.399999999999999	4	-750	738.956528609048	55	0	0	55.2
-0.299999999999999	4	-750	694.898030706094	55	0	0	55.2
-0.199999999999999	4	-750	650.585851255274	55	0	0	55.2
-0.0999999999999996	4	-750	606.034877181912	55	0	0	55.2
1.77635683940025e-15	4	-750	561.260125788949	55	0	0	55.2
0.100000000000001	4	-750	516.276736711632	55	0	0	55.2
0.200000000000001	4	-750	471.099963774839	55	0	0	55.2
0.300000000000001	4	-750	425.745166759399	55	0	0	55.2
0.4	4	-750	380.227803083874	55	0	0	55.2
0.500000000000002	4	-750	334.56341940833	55	0	0	55.2
0.600000000000001	4	-750	288.767643166746	55	0	0	55.2
0.700000000000001	4	-750	242.856174034768	55	0	0	55.2
0.800000000000001	4	-750	196.844775339582	55	0	0	55.2
0.9	4	-750	150.749265418762	55	0	0	55.2
1	4	-750	104.585508934974	55	0	0	55.2
1.1	4	-750	58.3694081535075	55	0	0	55.2
1.2	4	-750	12.1168941895965	55	0	0	55.2
1.3	4	-750	-34.1560817674313	55	0	0	55.2
1.4	4	-750	-80.4336884339807	55	0	0	55.2
1.5	4	-750	-126.701363021862	55	0	0	55.2
1.6	4	-750	-172.945258278098	55	0	0	55.2
1.7	4	-750	-219.151538345054	55	0	0	55.2
1.8	4	-750	-265.306372851931	55	0	0	55.2
1.9	4	-750	-311.395938938287	55	0	0	55.2
2	4	-750	-357.406423282166	55	0	0	55.2
2.1	4	-750	-403.324024134061	55	0	0	55.2
2.2	4	-750	-449.134953357957	55	0	0	55.2
2.3	4	-750	-494.825438480661	55	0	0	55.2
2.4	4	-750	-540.381724750656	55	0	0	55.2
2.5	4	-750	-585.790077207683	55	0	0	55.2
2.6	4	-750	-631.036782764274	55	0	0	55.2
2.7	4	-750	-676.108152300421	55	0	0	55.2
2.8	4	-750	-720.990522772594	55	0	0	55.2
2.9	4	-750	-765.670259338274	55	0	0	55.2
3	4	-750	-810.1337574972	55	0	0	55.2
3.1	4	-750	-854.367445250466	55	0	0	55.2
3.2	4	-750	-898.357785278654	55	0	0	55.2
3.3	4	-750	-942.09127714014	55	0	0	55.2
3.4	4	-750	-985.554459490659	55	0	0	55.2
3.5	4	-750	-1028.73391232534	55	0	0	55.2
3.6	4	-750	-1071.61625924419	55	0	0	55.2
3.7	4	-750	-1114.18816974225	55	0	0	55.2
3.8	4	-750	-1156.43636152538	55	0	0	55.2
3.9	4	-750	-1198.34760285278	55	0	0	55.2
4	4	-750	-1239.9087149073	55	0	0	55.2
4.1	4	-750	-1281.10657419454	55	0	0	55.2
4.2	4	-750	-1321.92811497169	55	0	0	55.2
4.3	4	-750	-1362.36033170721	55	0	0	55.2
4.4	4	-750	-1402.39028157214	55	0	0	55.2
4.5	4	-750	-1442.00508696421	55	0	0	55.2
4.6	4	-750	-1481.19193806535	55	0	0	55.2
4.7	4	-750	-1519.93809543383	55	0	0	55.2
4.8	4	-750	-1558.2308926316	55	0	0	55.2
4.9	4	-750	-1596.05773888788	55	0	0	55.2
5	4	-750	-1633.40612179965	55	0	0	55.2
5.1	4	-750	-1670.26361007	55	0	0	55.2
5.2	4	-750	-1706.61785628487	55	0	0	55.2
5.3	4	-750	-1742.45659972915	55	0	0	55.2
5.4	4	-750	-1777.76766924259	55	0	0	55.2
5.5	4	-750	-1812.53898611641	55	0	0	55.2
5.6	4	-750	-1846.75856703103	55	0	0	55.2
5.7	4	-750	-1880.4145270357	55	0	0	55.2
5.8	4	-750	-1913.49508257041	55	0	0	55.2
5.9	4	-750	-1945.98855453076	55	0	0	55.2
6	4	-750	-1977.88337137613	55	0	0	55.2
6.1	4	-750	-2009.16807228175	55	0	0	55.2
6.2	4	-750	-2039.83131033488	55	0	0	55.2
6.3	4	-750	-2069.86185577566	55	0	0	55.2
6.4	4	-750	-2099.2485992828	55	0	0	55.2
6.5	4	-750	-2127.98055530449	55	0	0	55.2
6.6	4	-750	-2156.04686543466	55	0	0	55.2
6.7	4	-750	-2183.43680183484	55	0	0	55.2
6.8	4	-750	-2210.13977070178	55	0	0	55.2
6.9	4	-750	-2236.14531578084	55	0	0	55.2
7	4	-750	-2261.44312192523	55	0	0	55.2
7.1	4	-750	-2286.0230187011	55	0	0	55.2
7.2	4	-750	-2309.87498403837	55	0	0	55.2
7.3	4	-750	-2332.98914792723	55	0	0	55.2
7.4	4	-750	-2355.35579616006	55	0	0	55.2
7.5	4	-750	-2376.96537411863	55	0	0	55.2
7.6	4	-750	-2397.8084906062	55	0	0	55.2
7.7	4	-750	-2417.87592172422	55	0	0	55.2
7.8	4	-750	-2437.15861479318	55	0	0	55.2
7.9	4	-750	-2455.64769231719	55	0	0	55.2
8	4	-750	-2473.33445599169	55	0	0	55.2
8.1	4	-750	-2490.21039075368	55	0	0	55.2
8.2	4	-750	-2506.26716887388	55	0	0	55.2
8.3	4	-750	-2521.49665409001	55	0	0	55.2
8.4	4	-750	-2535.89090578037	55	0	0	55.2
8.5	4	-750	-2549.44218317685	55	0	0	55.2
8.6	4	-750	-2562.14294961653	55	0	0	55.2
8.7	4	-750	-2573.98587683063	55	0	0	55.2
8.8	4	-750	-2584.96384926988	55	0	0	55.2
8.9	4	-750	-2595.06996846506	55	0	0	55.2
9	4	-750	-2604.29755742146	55	0	0	55.2
9.1	4	-750	-2612.64016504601	55	0	0	55.2
9.2	4	-750	-2620.09157060542	55	0	0	55.2
9.3	4	-750	-2626.64578821419	55	0	0	55.2
9.4	4	-750	-2632.29707135055	55	0	0	55.2
9.5	4	-750	-2637.03991739897	55	0	0	55.2
9.6	4	-750	-2640.86907221723	55	0	0	55.2
9.7	4	-750	-2643.77953472642	55	0	0	55.2
9.8	4	-750	-2645.76656152178	55	0	0	55.2
9.9	4	-750	-2646.82567150249	55	0	0	55.2
10	4	-750	-2646.95265051821	55	0	0	55.2
10.1	4	-750	-2646.1435560302	55	0	0	55.2
10.2	4	-750	-2644.39472178477	55	0	0	55.2
10.3	4	-750	-2641.7027624966	55	0	0	55.2
10.4	4	-750	-2638.06457853948	55	0	0	55.2
10.5	4	-750	-2633.47736064193	55	0	0	55.2
10.6	4	-750	-2627.9385945849	55	0	0	55.2
10.7	4	-750	-2621.446065899	55	0	0	55.2
10.8	4	-750	-2613.99786455807	55	0	0	55.2
10.9	4	-750	-2605.59238966649	55	0	0	55.2
11	4	-750	-2596.22835413676	55	0	0	55.2
11.1	4	-750	-2585.90478935455	55	0	0	55.2
11.2	4	-750	-2574.62104982763	55	0	0	55.2
11.3	4	-750	-2562.37681781555	55	0	0	55.2
11.4	4	-750	-2549.17210793641	55	0	0	55.2
11.5	4	-750	-2535.00727174718	55	0	0	55.2
11.6	4	-750	-2519.88300229401	55	0	0	55.2
11.7	4	-750	-2503.80033862848	55	0	0	55.2
11.8	4	-750	-2486.76067028618	55	0	0	55.2
11.9	4	-750	-2468.76574172339	55	0	0	55.2
12	4	-750	-2449.81765670788	55	0	0	55.2
-12.1	0	-1500	3608.00099234071	55	0	0	55.2
-12	0	-1500	3655.65506092122	55	0	0	55.2
-11.9	0	-1500	3702.19548655156	55	0	0	55.2
-11.8	0	-1500	3747.60515546664	55	0	0	55.2
-11.7	0	-1500	3791.86728700749	55	0	0	55.2
-11.6	0	-1500	3834.96544117591	55	0	0	55.2
-11.5	0	-1500	3876.8835260882	55	0	0	55.2
-11.4	0	-1500	3917.60580532418	55	0	0	55.2
-11.3	0	-1500	3957.11690516743	55	0	0	55.2
-11.2	0	-1500	3995.40182173312	55	0	0	55.2
-11.1	0	-1500	4032.44592797932	55	0	0	55.2
-11	0	-1500	4068.23498059823	55	0	0	55.2
-10.9	0	-1500	4102.75512678342	55	0	0	55.2
-10.8	0	-1500	4135.99291086937	55	0	0	55.2
-10.7	0	-1500	4167.93528083977	55	0	0	55.2
-10.6	0	-1500	4198.5695947007	55	0	0	55.2
-10.5	0	-1500	4227.88362671534	55	0	0	55.2
-10.4	0	-1500	4255.86557349646	55	0	0	55.2
-10.3	0	-1500	4282.50405995341	55	0	0	55.2
-10.2	0	-1500	4307.78814508993	55	0	0	55.2
-10.1	0	-1500	4331.70732764966	55	0	0	55.2
-10	0	-1500	4354.25155160573	55	0	0	55.2
-9.9	0	-1500	4375.4112114915	55	0	0	55.2
-9.8	0	-1500	4395.1771575689	55	0	0	55.2
-9.7	0	-1500	4413.54070083152	55	0	0	55.2
-9.6	0	-1500	4430.49361783917	55	0	0	55.2
-9.5	0	-1500	4446.02815538107	55	0	0	55.2
-9.4	0	-1500	4460.13703496454	55	0	0	55.2
-9.3	0	-1500	4472.81345712658	55	0	0	55.2
-9.2	0	-1500	4484.05110556531	55	0	0	55.2
-9.1	0	-1500	4493.84415108866	55	0	0	55.2
-9	0	-1500	4502.18725537777	55	0	0	55.2
-8.9	0	-1500	4509.07557456237	55	0	0	55.2
-8.8	0	-1500	4514.50476260577	55	0	0	55.2
-8.7	0	-1500	4518.47097449711	55	0	0	55.2
-8.6	0	-1500	4520.97086924843	55	0	0	55.2
-8.5	0	-1500	4522.00161269457	55	0	0	55.2
-8.4	0	-1500	4521.56088009346	55	0	0	55.2
-8.3	0	-1500	4519.64685852515	55	0	0	55.2
-8.2	0	-1500	4516.25824908729	55	0	0	55.2
-8.1	0	-1500	4511.39426888541	55	0	0	55.2
-8	0	-1500	4505.05465281626	55	0	0	55.2
-7.9	0	-1500	4497.2396551424	55	0	0	55.2
-7.8	0	-1500	4487.9500508567	55	0	0	55.2
